time,FAIPriceIndex,GDPDeflator,NominalGDPva,NominalRetailGoodsC,NominalFAI,NominalGDP,NominalNetExports,NominalHHC,NominalGovtC,NominalGCF,NominalInvty,AvgNominalWage,logrealHHC,CPI,GFCFPriceIndex,RatioGFCFPrice2CPI,BankLoansTotal,RealGDPva,RealGDP,YER,PCR,GCR,ITR,XTR,MTR,YED,PCD,GCD,ITD,XTD,MTD,YFD,YIN,WIN,GON,TIN,YFN,HICP,CAN_YEN,NFN_YEN,LFN,LNN,UNN,URX,LEN,STN,LTN,COMPR,POILU,PCOMU,YWD,YWDX,YWR,YWRX,LPROD,ULC,WRN,SAX,EEN,EXR,SPREURO,GDPC1,USAPFCEQDSMEI,USAGFCFQDSMEI,USAGFCEQDSMEI,B020RA3Q086SBEA,B021RA3Q086SBEA,LFEMTTTTUSQ647S,DPCCRC1Q027SBEA,CUMFN,IPB50001SQ,LFAC74TTUSQ647S,SLRTTO01USQ661S,WSCNDW01USQ661S,HOHWMN02USQ065S,IPG333SQ,PRMNIG01USQ661S,IPB51200NQ,SLWHTO02USQ189S,A371RX1Q020SBEA,LRHUTTTTUSQ156S,CPALTT01USQ661S,A829RD3Q086SBEA,A006RD3Q086SBEA,A011RD3Q086SBEA,A008RD3Q086SBEA,ULCNFB,ULQEUL01USQ661S,B020RG3Q086SBEA,B021RG3Q086SBEA,OPHNFB,USAHOUREAQISMEI,MABMM301USQ189S,MANMM101USQ189S,CCRETT01USQ661N,IRSTFR01USQ156N,IR3TED01USQ156N,IR3TCD01USQ156N,DPIC96,T5YFFM,T10Y2YM,T10Y3MM,T10YFFM,CPAA,GDPVD,IRL,ITV,MGSVD,PCP,XGSVD,YDRH,SP,PRINTO01,SLRTTO01,JPNCPICORQINMEI,HOHWMN03JPQ661S,BSCURT02JPQ160S,ULQEUL01JPQ661S,LCEAMN01JPQ661S,CCRETT01JPQ661N,CCRETT02JPQ661N,MANMM101JPQ189S,LFACTTTTJPQ647S,LFEMTTTTJPQ647S,LRHUTTTTJPQ156S,ULQELP01JPQ661S,WSCNDW01JPQ661S,JPNPROMANQISMEI,PRMNVG01JPQ661S,PRMNIG01JPQ661S,IR3TCD01JPQ156N,MABMM301JPM189S,SPRJPN01,SPRJPN02,CRUDE_PETRO,CRUDE_DUBAI,NGAS_US,NGAS_EUR,INATGAS,COCOA,COFFEE_ARABIC,COFFEE_ROBUS,TEA_AVG,TEA_COLOMBO,TEA_KOLKATA,TEA_MOMBASA,COCONUT_OIL,COPRA,GRNUT_OIL,PALM_OIL,SOYBEANS,SOYBEAN_OIL,SOYBEAN_MEAL,BARLEY,MAIZE,SORGHUM,RICE_05,WHEAT_US_HRW,BANANA_US,ORANGE,BEEF,CHICKEN,SUGAR_EU,SUGAR_US,SUGAR_WLD,TOBAC_US,LOGS_MYS,SAWNWD_MYS,COTTON_A_INDX,RUBBER1_MYSG,PHOSROCK,DAP,TSP,UREA_EE_BULK,POTASH,ALUMINUM,IRON_ORE,COPPER,LEAD,TIN.1,NICKEL,ZINC,GOLD,PLATINUM,SILVER
2009Q4,0.002095728,0.020435746,0.044973692,0.049141555,0.038073839,0.040477313,60.02023765,0.026952086,0.07788214,0.029315303,0.886697887,0.022494002,0.017647374,0.00605957,0.00041537,-0.001499886,-0.009148893,0.023331423,0.018835044,0.0050838,0.004273617,-0.002421174,-0.002151009,0.023706024,0.018907422,0.003119895,0.004823247,-0.001493843,0.004212448,0.004388604,0.004721078,-0.002284504,0.007497117,0.00308872,0.003134224,0.044943503,0.0031096,0.008084681,0.003678746,-0.006678773,0.00021663,-0.002264044,0.022581062,0.002232979,-0.002029005,-0.148909091,-0.114320623,0.086339455,0.092119993,0.077668649,0.000326833,-0.001428619,0.010740276,0.006162206,0.087963366,-0.001995081,0.005352764,-0.0035,-0.011460445,-0.032763919,0.034588468,0.009632335,0.006690875,-0.00866201,0.007609524,0.054688519,0.042758967,-0.00745939,0.004300434,1.5,0.015500654,-0.003483115,0,-0.035747104,0.46,0.036452635,0.026522197,-0.014451742,0.039066908,-0.006562606,0.3,-0.000877533,0.004724183,-0.000919735,0.007355856,-0.001351597,-0.005792695,-0.00379545,0.015364813,0.029733076,0.011960145,0.003037977,0.002966779,-0.003596741,-0.029644201,-0.223143551,-0.464305608,-0.310154928,-0.001321319,-0.13,0.103333333,0.043333333,-0.02,0.006862367,0.017256748,-0.037781031,-0.000208607,0.021733379,-0.006555003,0.066560925,0.02148804,-0.05741014,0.068142251,0.019989225,0.000884959,0.0083,-30,-0.018016751,-0.005178675,0.006259485,-0.000907121,0.001444628,-0.00421516,-0.001795547,-0.2,0.01662832,0.090488953,0.068691848,0.085470666,0.079525842,-0.0419,-0.000433746,0.004118969,-0.037781031,0.101487891,0.103203441,0.319792547,0.122490941,0.229066912,0.142350656,0.058190938,-0.025264502,-0.005503591,-0.051884835,0.040675464,0.005899722,0.032290628,0.045355702,0.016336419,0.076105695,-0.033597785,0.07318966,-0.044715659,0.176050168,0.103682602,0.161797377,0.006011579,-0.016371246,-0.016260521,0.245290314,0.002439026,-0.050099922,-0.114775515,0.204363657,0.068519946,0.031179699,-0.030820088,0.045570492,0.104656042,0.251500216,0,0.023465138,0.047800555,0.027397482,-0.180810039,0.100074873,0.1041323,0.126386435,0.173367644,0.038545968,-0.009777491,0.228508455,0.137552531,0.121000666,0.177928941
2010Q1,0.00012448,0.018052407,0.041062643,0.074344242,0.051455705,0.039861655,25.42762392,0.042139939,-0.011814998,0.04925496,52.67801353,0.026658694,0.033628004,-0.000792776,0.003066495,0.002360264,0.009540504,0.022326447,0.021125458,0.004388862,0.001161297,0.005167351,-0.008490844,0.023687971,0.026305506,-0.000236274,0.004337084,-0.000660529,0.003798427,0.015014256,0.026402176,0.001350461,0.004206301,0.002219582,0.009477189,-0.007150131,0.005556361,-0.005146265,-0.003352346,-0.006145228,0.000950512,-0.000223685,0.011345618,0.001055024,5.44E-05,-0.06068254,0.223870638,0.03457689,0.022247308,0.053071262,0.0040775,0.03274752,0.006808603,0.006205405,0.055549393,-0.002169279,0.002443267,-0.0064,0.049224388,0.066462826,0.284553178,0.004316104,0.008719358,-0.003057171,0.008192159,0.014889449,0.025638537,0.001603132,0.00742127,1.5,0.019317878,-0.000898935,0.013340372,0.079565403,0.34,0.045428582,0.028415157,0.007207307,0.039975702,0.001326577,-0.1,-0.006160177,0.010504236,-0.000576529,0.001540678,-0.003579449,-0.012216893,-0.006727271,0.008764092,0.01464531,0.005099012,0.003028776,-0.00462938,-0.006382301,0.003592101,0.287682072,-0.070617567,-0.046520016,0.001009499,0.11,0.213333333,0.206666667,0.243333333,0.006157448,0.013910361,0.021668006,0.002020056,0.025906168,-0.000572113,0.061569048,0.001092596,0.045714938,0.037818281,0.007571684,-0.002888118,0.0235,-25,0.002649788,0.036701367,-0.013578079,0.004828497,0.00186149,0.000799234,0.002224094,-0.2,0.008363982,0.029268392,0.041285533,0.081931383,0.049240716,-0.0278,-0.000296645,0.049468006,0.021668006,0.020407534,0.005154537,0.165877199,0.12468581,0.145914627,-0.034742948,0.033544113,-0.036920589,-0.079215236,-0.008915364,-0.276413253,0.010532572,0.127669945,0.126541338,0.165004264,0.097913648,-0.052212871,-0.003989126,-0.108919158,-0.012889421,-0.030960352,-0.043376587,-0.012837544,-0.049693776,-0.037582711,-0.091691358,0.138543173,0.012762252,-0.062738341,0.181531355,0.02614528,-0.011855867,-0.066850782,-0.024482695,0.125038773,0.217666944,0.125979803,0.382850251,0.296094257,0.123938301,-0.236350954,0.077132589,0.299819573,0.08419296,-0.031592768,0.12635085,0.129894922,0.033392356,0.00657156,0.114677613,-0.038098004
2010Q2,-0.004716783,0.016828673,0.040728378,0.04294146,0.095218751,0.041007431,69.05572845,0.03401048,0.044958251,0.033759718,-151.4292619,0.042609639,0.026024945,-0.0005264,-0.004315036,-0.001430533,-0.007093293,0.023572875,0.023851928,0.009488625,0.002895211,-0.001130029,0.020390378,0.048915807,0.045423282,0.003797679,0.008219979,0.004863489,0.007759955,0.017322698,0.029159222,0.00087192,0.012418922,0.005803439,0.015412992,0.030662674,0.010241693,0.013030766,-0.000663384,-0.005077569,1.80E-05,-0.000745093,0.006709871,0.000684997,-0.000881057,0.026269842,-0.21900746,0.063940911,0.02600228,0.120848857,0.003141192,0.038566137,0.010007872,0.009269356,0.124164456,-0.003685187,0.006548532,-0.0024,0.058053486,0.084580581,-0.245277302,0.009614836,0.009236018,0.032088315,0.010186305,0.02309894,0.046528106,0.004578578,0.012561417,2.3,0.020641869,0.003394654,0.017180817,-0.020840117,0.4,0.065995956,0.029731783,-0.034930995,0.027035535,0.006448566,-0.2,-0.002007589,0.00756718,0.000182098,-0.007042424,0.002286663,0.00790839,0.009225898,0.010983055,-0.005054053,0.003588852,0.005027663,0.00951728,0.000219997,0.016594612,0.117783036,0.491120553,0.693147181,0.012922926,-0.23,-0.18,-0.266666667,-0.286666667,-0.002906782,0.011303368,-0.05791629,0.015188316,0.050098744,-0.003056959,0.045904149,0.011656457,0.004044074,0.010404451,-0.000642654,0.0025761,0.0063,-19,-0.013518386,-0.005017572,-0.008297953,-0.023351315,0.004657479,-0.001508523,-0.002860459,0.1,0.012817454,-0.02916491,0.009058945,0.045103239,0.004992522,-0.0367,0.002164158,-0.02121629,-0.05791629,0.014386884,0.027606789,-0.175093854,-0.163428414,-0.154320081,-0.027651531,0.10290699,0.068402727,-0.009603915,-0.057334022,0.239394101,-0.180693081,0.135078338,0.130502859,-0.005165428,0.006581677,-0.019386714,-0.046866144,-0.075914657,0.022442944,-0.031103956,-0.095386689,-0.168227081,-0.09685503,0.097242548,0.070316498,0.086304163,0.033841163,-0.082443669,-0.195851409,-0.389464767,-0.023202002,-0.000368092,0.055237839,0.109456593,0.157432795,0.202524264,-0.014172032,0.12020306,-0.169563044,-0.054878248,-0.031471424,0.194904316,-0.028763543,-0.130046084,0.036954,0.118768745,-0.121985268,0.075343522,0.044101658,0.079724229
2010Q3,-0.00255616,0.013289189,0.038114974,0.044969203,0.0125261,0.040143609,23.26595332,0.044348298,0.078761902,0.025248916,50.14982101,0.036662249,0.036238792,0.00012397,-0.00133339,-0.002882918,0.008336185,0.024772645,0.02680128,0.004286965,0.001134932,0.002002931,-0.001929576,0.018778542,0.010593839,0.004575001,0.006281242,0.00012146,0.00156086,0.008305258,0.011853531,0.003210404,0.00780568,0.00298377,0.011754997,0.014011455,0.007054877,-0.014745802,0.001715057,-0.005624411,-0.00068904,0.000385013,-0.010121955,-0.00096426,0.00072193,0.187352092,-0.330264948,0.006307078,-0.029244181,0.059633966,-0.00129048,0.005571702,0.008389148,0.004874375,0.047677523,-0.001303195,0.002598757,-0.0006,0.003032822,-0.015839724,-0.51761704,0.006731711,0.00942514,0.00207346,0.003319899,0.027891289,0.034643183,0.000804124,0.008703413,1.3,0.014545623,-0.001820409,0,-0.029785015,0.06,0.028186934,0.013012351,0.041266829,0.015633215,0.015163689,-0.1,0.003307284,0.005773975,0.001778766,-6.04E-05,0.001464358,-0.000556311,0.000698498,0.002366728,-0.006205702,0.005006717,0.006000018,-0.002124358,0.00845221,-0.013213879,0.054067221,-0.110348057,-0.211309094,0.00496781,-0.7,-0.373333333,-0.713333333,-0.696666667,0.005177213,0.01451587,-0.228804978,0.010931627,0.017872091,-0.007300865,0.022540526,0.000387027,-0.098560746,0.014254937,0.017971503,-0.003412323,-0.0003,-14,-0.0208801,0.013986242,0.051036086,0.038094086,-0.000443168,0.002758872,0.003907248,0,0.01453485,0.040656418,0.012941943,0.050235932,-0.001994019,-0.0193,-0.002328497,-0.209504978,-0.228804978,-0.034706125,-0.051936941,-0.009302393,0.094785489,0.033307258,-0.047856021,0.177918453,0.126013535,0.06536749,0.017755036,0.156234014,0.016597891,0.193313857,0.193054863,-0.037949019,0.073111752,0.100597969,0.116767034,0.099770431,0.09729275,0.141668459,0.074231538,0.010057335,0.293593346,0.067189444,0.074328406,-0.035647339,0.017361547,0.015504187,0.117783036,0.205852054,0.025384624,0.146449863,0.055122974,0.02965621,-0.100506858,0,0.0754643,0.086362098,0.16286315,0.055496893,-0.003169449,-0.146635443,0.030202321,0.041010305,0.140452268,-0.058845331,-0.006275108,0.025520183,-0.048332775,0.03505366
2010Q4,0.023960095,0.025485451,0.048609784,0.037213121,0.077047366,0.047161109,-93.07401843,0.04906495,0.060116825,0.063957352,48.38698732,0.021491313,0.027919083,0.013036361,0.018953662,0.003026923,-0.004126545,0.023510016,0.022061341,0.00552585,0.004137214,-0.000333293,0.001473812,0.022572825,0.019524942,0.002651171,0.007126961,0.004294888,0.004526041,0.006954244,0.011373704,0.001581195,0.00755926,0.006366743,0.007483168,0.013085182,0.006886297,0.009929795,0.001273068,-0.004446539,0.001584899,0.001829164,-0.000574263,-0.000219439,0.001689663,0.145893939,0.203893356,0.105882621,0.127497107,0.073460891,0.003434992,-0.00415582,0.003173473,0.003052832,0.045341332,0.000840894,0.004537579,-0.0057,-0.020474548,-0.050763982,0.057999417,0.006278454,0.015475322,0.017016693,-0.002370231,0.030207259,0.006423083,-0.001314216,0.012243227,0.6,0.00402461,0.00034076,0.022784542,-0.081366069,0.04,0.045222031,0.002267239,-0.018795828,0.03773043,0.007496481,0,0.005166236,0.008160864,0.005237038,0.005762374,0.004028527,0.000414734,0.000698011,0.023016817,0.022702183,0.004077841,0.004972661,0.00480767,0.0229619,-0.040102579,-0.054067221,-0.310154928,-0.194156014,0.006949523,-0.06,0.133333333,0.096666667,0.076666667,-0.006894551,-0.005135553,-0.009885143,-0.015255853,0.007949551,-0.002113894,0.002073474,-0.016333776,0.020831248,-0.006273948,-0.019825132,0.007912525,-0.003,-14,0.00152045,-0.00896867,0.0016604,0.007290673,0.000932558,-0.002109928,-0.001316593,-0.1,-0.005251957,0.021719688,-0.003964326,0.010860792,-0.001998003,-0.0158,-0.000821917,0.005914857,-0.009885143,0.123315168,0.130696446,-0.118951943,0.033740053,-0.048596195,-0.030975928,0.093042972,0.085492312,0.027856955,0.061233376,-0.026358932,0.054716783,0.288616618,0.299623059,0.209007217,0.236469006,0.144042069,0.233106463,0.11339163,0.112141942,0.284094588,0.306379632,0.111323519,0.175693593,-0.014545711,-0.28291789,0.065357238,-0.024391453,0.022814678,0.08594243,0.299242895,-0.000443939,0.061371921,0.014776695,0.47445798,0.248896047,0.113328685,0.169901988,0.174267822,0.245796079,0.026702634,0.114653829,0.125960302,0.17598725,0.162105571,0.235601017,0.108044493,0.13960349,0.108739261,0.089266452,0.331312072
2011Q1,-0.005710761,0.026599723,0.050614764,0.035661906,0.082262244,0.048105784,-52.63812821,0.052683568,0.027609267,0.062724866,35.99698609,0.035369925,0.040370451,-0.00883275,-0.004173452,0.007721808,-0.022955181,0.02507262,0.02256364,0.008380113,-0.000998707,-0.002411255,0.016106189,0.015885133,0.013259979,0.002439976,0.009035855,0.001499873,0.008953638,0.020804323,0.037563453,0.000870143,0.010247893,0.007401916,0.011106149,0.019368509,0.009127988,-0.003835384,-0.005628304,-0.006156381,-0.001034744,0.000375847,-0.013606085,-0.00126828,0.000112119,0.075010417,0.586431528,0.162239988,0.189431052,0.121453391,0.010495559,0.019318721,-0.006383119,0.002821662,0.098751788,-0.000978198,0.007026069,0.002,0.004384687,-0.007130216,0.511421111,-0.003869852,0.012468608,-0.005542605,-0.004757383,0.005205652,0.007651932,0.001959919,0.010074762,0.9,0.005121697,-0.004689079,0.012652237,0.077945198,0.03,0.033621475,0.006966618,0.008571868,0.050793314,0.00323966,-0.5,0.00259036,0.009011402,0.003319347,0.00215985,0.004062416,0.026132361,0.020033235,0.025194781,0.039716329,-0.008356689,0.00790518,0.000574861,-0.007133724,-0.014571448,-0.251314428,-0.022989518,0,0.01215715,0.663333333,0.386666667,0.606666667,0.626666667,-0.016129289,-0.019963409,0.207257206,-0.004565073,0.01125183,0.002662102,-0.01022909,0.003238056,0.068089046,-0.037115762,-0.017604619,-0.007729677,-0.0084,-12,0.019756948,0.018840418,-0.025600607,0.005091561,0.005650156,-0.000497989,0.00190295,-0.3,-0.016832378,-0.004970528,-0.039498805,-0.025854744,-0.023575737,-0.0007,0.00014422,0.207957206,0.207257206,0.15508679,0.173950319,0.094512414,0.100900938,0.09783448,0.118531819,0.188033703,0.191200638,-0.049559691,0.040081701,-0.309281184,0.089389499,0.293110296,0.28396648,0.071476881,0.121386643,0.079285865,0.082393467,0.030986213,0.08951277,0.158038124,0.201546198,0.00068492,0.152936002,0.056954893,-0.066822496,0.148875764,-0.003533573,0.01492565,0.019418086,0.077386664,0.010722258,0.044384886,0.031673913,0.324861076,0.281499673,0.123060093,0.027009699,0.047548646,-0.010136554,0.086358826,0.065100127,0.135827335,0.110151649,0.08589361,0.138126615,0.129355595,0.033057104,0.013543591,0.05512955,0.182321557
2011Q2,-0.005582007,0.022915967,0.044053032,0.048933007,0.045787011,0.042747505,89.20795526,0.054990727,0.092479543,0.006315785,-139.9261349,0.047303288,0.040596085,0.002081525,-0.005647227,-3.91E-05,0.011479821,0.02255948,0.021253953,8.57E-05,-0.004311065,0.001579904,-0.002016972,0.007993319,0.00113302,0.003679636,0.009012302,0.00447916,0.003739118,0.005158993,0.010388064,0.003561019,0.002895809,0.006855809,-0.001126559,0.000911062,0.00314049,0.011393562,0.003016754,-0.004382988,0.000530777,0.000962782,-0.003354708,-0.000388779,0.001075062,0.320092758,0.159915322,0.080168204,0.11023721,0.035064694,-0.002874751,-0.008997615,0.003500526,-0.00075397,-0.010859996,0.006770149,0.005893026,1.00E-04,-0.024594867,-0.050649622,-0.160177436,0.007251236,0.012089762,0.019553089,0.011222753,0.015120458,0.007467027,0.00073846,0.009821908,0.1,0.003327061,0.001473452,0.003861009,-0.013801721,0.1,0.000613125,-0.003722575,-0.023775459,0.021050467,0.007365762,0.1,0.000664585,0.011632451,0.003288408,0.003579462,0.005301398,-0.008896865,-0.00322944,0.021013155,0.030189538,0.003312384,0,0.005512165,-0.003434019,-0.016917299,-0.441832752,-0.123613956,-0.241162057,-0.001565811,-0.193333333,-0.123333333,-0.17,-0.186666667,0.006402668,-0.006120392,-0.060587935,0.003291925,-0.001711897,-0.003995086,-0.075314279,0.018730545,-0.093516363,-0.041409471,0.01341938,0.00683221,-0.0064,-13,0.004854138,-0.011857846,-0.020635974,-0.016246111,0.000820495,-0.00479639,-0.004334475,0,-0.000808653,-0.011991494,-0.041123348,0.009761889,-0.070405327,-0.0026,0.005732863,-0.057987935,-0.060587935,0.098298041,0.096396153,0.044486461,0.087128989,0.069949475,-0.083208058,0.025989264,0.084706697,0.037398126,-0.108587836,0.313545583,-0.051168287,-0.037684669,-0.02719756,0.060442489,-0.086793393,-0.014859114,-0.028326245,-0.089302329,0.055830886,0.100132289,0.05803895,-0.035948709,0.026279844,0.044000329,0.070617567,-0.008990661,0.014059986,0.043485112,-0.080042708,-0.17384693,0.015181856,0.158067989,0.039949945,-0.165529037,-0.078590275,0.142047658,0.025640748,0.112440942,0.143520857,0.121945605,0.042927833,-0.015917851,-0.049867363,-0.020414718,-0.034325071,-0.09824544,-0.059422738,0.084007519,-0.005319335,0.197280959
2011Q3,-0.003755421,0.016455943,0.034299508,0.035823964,0.041353667,0.035000982,-41.31249429,0.041655085,-0.003830641,0.050150678,143.5899834,0.033518737,0.028846015,-0.001585571,-0.001982312,-0.000438933,0.004804991,0.019145101,0.019846574,0.000122442,0.001524911,-0.00084908,-0.004962717,0.009376615,0.003078644,0.004158606,0.003609301,0.002368701,0.003008566,0.002534821,0.001003676,0.003517597,0.003288904,0.001888266,0.004561833,0.004571172,0.003130887,-0.018002061,0.001430987,-0.006163776,0.001130937,-0.001672936,0.026055097,0.00252033,-0.000856706,0.145427128,-0.190429037,-0.04326131,-0.040502934,-0.047398875,0.001391412,0.005240407,0.00778172,0.001620975,0.022239516,0.001765823,0.003561202,-0.0042,0.01018374,0.018486534,-0.335856165,0.002099252,0.009604858,0.032456638,-0.002045473,0.010475674,0.0080576,0.00251956,0.009694039,0.7,0.010270258,0.00152379,0.000962927,0.075457387,-0.07,0.022856129,-0.002948695,0.045139609,0.017549506,-0.001683202,-0.1,-0.004842723,0.00459282,0.004261809,4.98E-05,0.003141593,0.008068911,0.006253685,0.005713407,-0.000661652,-0.001809798,0,0.023626939,0.043286762,0.008177181,-0.117783036,0.025975486,0.276253377,0.005289125,-0.7,-0.5,-0.76,-0.773333333,0.012778113,0.026062598,-0.129552074,0.015967857,0.032882289,-0.002193766,0.09229188,0.002530024,-0.046229504,0.064180135,0.013459655,-0.003019182,0.0174,-10,-0.020164389,0.011857846,0.044380659,0.017807544,-0.005078117,-0.002475268,-0.000222788,-0.2,0.022892988,0.073196424,0.069638519,0.048355235,0.062490396,-0.0019,-0.003851913,-0.127652074,-0.129552074,-0.065492049,-0.032604923,-0.058146778,0.054441632,0.014006206,-0.013100624,-0.063213047,-0.076453556,0.002222223,-0.0200112,-0.002129926,0.033192967,-0.303558538,-0.303201783,0.163474757,-0.061115152,-0.006006024,0.009867253,-0.002505221,0.004509591,-0.034157519,0.061134891,0.140754802,-0.072266381,-0.054435207,0.163843809,-0.030848632,0.01730147,-0.014285957,0.083881484,0.141411654,0.014445515,0.151746297,0.006305016,-0.399025936,-0.130123012,0.078988411,0.052914385,0.025620954,0.173880922,0.108741803,-0.084422211,0.000853105,-0.020862538,-0.038420352,-0.15721054,-0.100638684,-0.013529831,0.120867049,-0.0075721,0.004822607
2011Q4,-0.013555118,-0.000509469,0.016226228,0.026386009,0.020918304,0.021865563,-147.6777536,0.029224345,0.032315032,0.038764469,177.6319945,0.020434047,0.024046886,-0.007631611,-0.013259636,-0.00609077,0.004951201,0.016691973,0.022331308,-0.003335447,-0.005555309,0.001245767,-0.003425681,0.000935521,-0.012316161,0.005300646,0.00892035,0.001664326,0.004803605,0.005049795,0.0071794,0.004918694,0.00068611,0.003587841,-0.002294538,-0.000693998,0.000856175,0.012739524,0.006227081,-0.004773439,0.002500569,-0.001406166,0.036112916,0.003499902,-0.001589804,-0.065988636,-0.084598676,-0.078783955,-0.028488718,-0.15422681,0.00289913,0.006107358,0.008242611,-0.002301042,-0.023896587,0.006923289,0.004994008,0.0063,0.007905617,0.046768153,-0.01861004,0.011201187,0.006820399,0.020341548,-0.006478651,0.009939305,0.011116275,0.005816498,0.009312673,0.5,0.00935727,0.00248431,0.013384521,0.081055395,0.2,0.038228593,0.002948695,-0.029884889,0.012997652,0.010259105,-0.4,-0.002056649,-0.000779669,0.00259993,0.000218927,0.00305259,-0.020089417,-0.016698158,-0.010837567,-0.002380341,0.006902205,0.003929278,-0.025796232,-0.035964485,0.032465654,-0.133531393,0.207639365,0.370373788,0.000607472,-0.19,-0.36,-0.37,-0.37,0.00243979,0.002833024,-0.048995113,0.039193323,0.015182748,-0.001688929,-0.030386854,-0.008722268,-0.079074093,0.010363015,-0.001093329,-0.001517061,0.0041,-10,0.006232429,0.005876608,0.023575971,0.035538437,-0.000949221,0.001564839,0.001590255,0,-0.002672078,-0.107906412,0.008995563,0.020521057,0.005865119,-0.0037,-0.000264834,-0.045295113,-0.048995113,0.000840445,-0.008006047,-0.214884868,0.04842548,-0.063704158,-0.205443974,-0.108899024,-0.12069824,-0.071294551,0.010582109,-0.19865898,-0.038205509,-0.067604364,-0.077316301,0.040914798,-0.05166733,-0.12632848,-0.087011377,-0.11151094,0.002199768,-0.114963566,-0.093513555,0.055617461,-0.120891509,-0.003502631,-0.230404576,0.033308658,0.013628831,-0.051672011,-0.055132071,-0.128832872,-0.005831302,-0.083738519,-0.056960168,-0.128592208,-0.255724466,0.018809332,-0.071829875,0.010393561,-0.104342296,0.00370665,-0.136008078,-0.222688859,-0.17871164,-0.208960341,-0.167888808,-0.180145319,-0.15561408,-0.011528016,-0.146901818,-0.199478203
2012Q1,0.00406938,0.0039093,0.022979202,0.033461105,0.072384216,0.025017655,84.34373087,0.028684334,0.074774817,-0.004768303,-270.8136074,0.033403112,0.024002299,-0.000495424,0.003516489,-0.00205252,-0.006725039,0.019410948,0.021449401,-0.001799014,-0.002555691,-0.002167604,-0.012450817,0.010892691,0.001472699,0.002783066,0.006666268,0.004793077,0.003415443,0.01164679,0.021282359,-0.002756722,0.000306019,0.002056195,-0.011369191,0.035747854,-0.004146078,-0.008626805,-0.004776363,-0.01087369,0.003269166,-0.000415428,0.033852838,0.003288388,-0.001215345,-0.452467308,-0.545627131,0.060293015,0.081042853,0.029168258,0.002861084,0.023602082,0.006883036,-0.000415946,-0.017109092,0.003855209,0.002471624,-0.0074,0.030280442,0.028081516,-0.093159823,0.006607354,0.011788389,0.02644982,0.0097808,0.006675275,0.005813129,0.007978097,0.014745355,0.7,0.009449724,0.002445501,0.015080399,0.051765046,0.17,0.041333899,0.006456685,-0.010875556,0.030166934,0.00704902,-0.3,0.001222777,0.010562919,0.003768793,-0.001812569,0.006618197,0.021340938,0.019033244,0.006584674,0.010481484,0.00141317,0.001958864,0.000995079,-0.009269198,-0.010601715,0.619039208,-0.110000895,-0.241162057,0.016220488,-0.086666667,-0.033333333,-0.063333333,-0.04,0.006515431,0.009223007,-0.021232035,-0.005466136,0.015970483,0.002371204,0.022686889,0.004713258,0.078581133,0.007619687,0.010657904,0.001205748,0.008,-11,-0.011388382,-0.001955035,-0.037755019,-0.05404108,-0.002568959,-0.002066713,-0.002593416,0,0.01309396,0.085132737,0.007928684,-0.02385872,0.013552966,0.0027,-0.000669347,-0.023932035,-0.021232035,0.086787866,0.089246067,-0.302162878,0.007847737,-0.102134571,-0.052643733,-0.095870038,0.028943376,-0.092334873,-0.078815391,-0.221844006,0.005012542,0.016322974,0.016649633,0.075062019,0.076985138,0.059699422,0.032160588,0.093796432,0.022153126,0.030669997,0.029305024,-0.100963767,-0.002995962,0.103253033,-0.066970626,0.043275983,0.023412441,-0.030771659,-0.088853337,-0.012578782,-0.024886222,-0.091423628,-0.032231736,-0.031136689,0.067079232,-0.027283959,-0.159159959,-0.247628468,-0.121319791,0.014169746,0.039539722,0.006983796,0.101661515,0.048521238,0.094270009,0.065419121,0.061799378,0.005814119,0.048040729,0.02475656
